hfq_lcd_1,hfq_lcd_2,nb_ints,bp_fdr
16,11,27,0.21185071034975703
17,10,27,0.33206252338918735
15,12,27,0.18795922227451317
21,6,27,0.2105438322656536
2,25,27,NaN
21,6,27,2.966940410154549e-8
24,3,27,0.7092033041123709
15,12,27,0.41422809404267186
20,7,27,0.15938727449707998
14,13,27,0.11735031057960332
15,12,27,0.14126663470361475
23,4,27,0.0076956532343113206
16,11,27,0.26907703266880834
18,9,27,0.5223700081226895
19,8,27,0.18348414923983342
19,8,27,0.0022768474168978984
15,12,27,0.20613451565362417
22,5,27,NaN
19,8,27,0.5865196674031864
17,10,27,NaN
15,12,27,0.7104519257596621
22,5,27,0.3982438635839032
19,8,27,0.08612589160650815
17,10,27,0.040516611011562155
20,7,27,0.11735031057960332
22,5,27,0.005961402899849122
22,5,27,0.08612589160650815
19,8,27,0.8450772854630715
15,12,27,NaN
26,1,27,0.03074622227830447
16,11,27,0.7784048404106803
27,0,27,0.8450772854630715
22,5,27,0.5865196674031864
24,3,27,0.2783692877527476
22,5,27,6.638755857790958e-5
19,8,27,0.0630282359819421
15,12,27,0.8237080657963236
18,9,27,0.09069846382144658
20,7,27,0.06865764376286738
20,7,27,0.9338640776124352
18,9,27,0.9663500458367166
17,10,27,NaN
21,6,27,0.03320865262608752
22,5,27,0.4475557477195245
16,11,27,0.5865196674031864
24,3,27,0.8006696868167401
12,15,27,0.022674369317190097
3,24,27,NaN
17,10,27,0.018225447996684758
4,23,27,0.24290906152647984
20,7,27,0.005972728862077549
20,7,27,0.761323068728283
9,18,27,0.11055026276763365
19,8,27,0.8827570506600473
19,8,27,0.49543559874771725
22,5,27,0.126574894333374
20,7,27,0.9396124013901456
16,11,27,0.3257757903334994
20,7,27,0.527381374094059
16,11,27,0.11735031057960332
19,8,27,0.5541549182592796
21,6,27,0.2783692877527476
24,3,27,0.0007815024458151998
25,2,27,0.17797299965458593
21,6,27,2.9417182782248965e-10
21,6,27,0.18348414923983342
23,4,27,0.4765577138168422
14,13,27,0.31538291069709495
21,6,27,0.04279952829160594
12,15,27,0.2783692877527476
20,7,27,0.4438118055955019
15,12,27,0.00025103536266958776
18,9,27,0.7092033041123709
12,15,27,0.8652322931034484
14,13,27,0.41560652446377
23,4,27,6.909873284882135e-6
17,10,27,0.0027864934992917006
23,4,27,0.5698524944059813
22,5,27,0.6355480316295123
16,11,27,0.14020865795524015
23,4,27,NaN
19,8,27,0.009946601541467462
19,8,27,0.6717661875924231
17,10,27,0.5500007748372802
15,12,27,NaN
20,7,27,0.9914311824347485
11,16,27,0.9004333563474045
18,9,27,1.2569605413631837e-6
19,8,27,0.007947686112412977
21,6,27,0.11735031057960332
17,10,27,0.8434766134250004
17,10,27,0.11778302376262217
15,12,27,0.735914938752462
19,8,27,0.47445227604545076
21,6,27,0.11109557718404171
21,6,27,0.00011736643778464549
16,11,27,0.2783692877527476
14,13,27,0.3492349453707144
11,16,27,0.4298809862358121
11,16,27,0.18348414923983342
24,3,27,0.2324633897072824
12,15,27,0.6176561141898615
23,4,27,0.0032049632972005176
20,7,27,0.8652559922904073
16,11,27,0.21185071034975703
14,13,27,0.0012892587215201864
16,11,27,0.6171829657238197
23,4,27,0.0630282359819421
19,8,27,0.427204461150603
16,11,27,0.7423423413009405
19,8,27,0.8006696868167401
17,10,27,0.09061241887260031
18,9,27,0.09565566632370436
17,10,27,0.9493033010224405
14,13,27,0.3541819550185303
21,6,27,0.4087914221489063
22,5,27,NaN
18,9,27,NaN
24,3,27,0.631220773570296
19,8,27,0.15345179758445754
23,4,27,0.0015892683974842105
18,9,27,0.49543559874771725
19,8,27,0.619427914833329
11,16,27,0.4313803785165873
13,14,27,0.06747766374567786
19,8,27,0.007108851923309313
13,14,27,0.4055317038347719
21,6,27,0.6959301236535914
18,9,27,0.34910484688571525
18,9,27,0.1325685749026176
18,9,27,0.5624465536399789
15,12,27,0.002657967635316095
16,11,27,0.024709904799738645
23,4,27,0.00119237039305434
18,9,27,0.026480519929656072
13,14,27,0.546152762799012
19,8,27,0.6654147819549119
21,6,27,NaN
18,9,27,0.0062293089111289425
18,9,27,2.9080269278619364e-6
19,8,27,0.4664637747420463
21,6,27,0.10032275229784271
10,17,27,0.642196553926463
20,7,27,0.03779627182476482
20,7,27,0.02609798011098968
22,5,27,7.864196384677778e-6
12,15,27,0.7234577439877888
15,12,27,0.2978396170206712
17,10,27,0.9001259164326818
17,10,27,0.4011103777394731
15,12,27,0.21723736048282338
19,8,27,0.8958762517401009
15,12,27,0.5417209770628222
20,7,27,0.08471620648151668
19,8,27,0.2842675047856833
23,4,27,0.24290906152647984
15,12,27,0.07075939819387908
18,9,27,0.04531425270758149
16,11,27,0.0002991657480014659
20,7,27,2.2636868238910148e-5
20,7,27,0.24290906152647984
17,10,27,0.6153432576025424
18,9,27,0.0033606646249376183
17,10,27,0.6127253479327994
14,13,27,0.6982618325144196
16,11,27,0.30783620029865244
15,12,27,0.2613068023050385
21,6,27,0.3804132744410301
12,15,27,NaN
14,13,27,0.2808478313902987
24,3,27,0.18348414923983342
15,12,27,NaN
18,9,27,NaN
17,10,27,NaN
20,7,27,0.4475557477195245
9,18,27,0.0002762843236294146
17,10,27,0.7558565668598912
16,11,27,0.8237080657963236
16,11,27,NaN
1,26,27,NaN
21,6,27,0.05605290967168971
16,11,27,0.24290906152647984
19,8,27,7.902577626412734e-14
4,23,27,NaN
12,15,27,0.16812884358675917
15,12,27,0.33387719397146653
18,9,27,0.6306114347567907
20,7,27,0.46309885834886255
13,14,27,0.5417209770628222
15,12,27,0.9789160169769834
5,22,27,NaN
18,9,27,0.002853359530443359
17,10,27,0.006898246853607438
13,14,27,0.011429367870961375
16,11,27,0.6363147884035408
7,20,27,NaN
17,10,27,0.0267369504434744
11,16,27,NaN
20,7,27,0.8006696868167401
13,14,27,0.005747312567349441
22,5,27,0.8006696868167401
13,14,27,0.4167758162657297
17,10,27,0.01155459331978939
16,11,27,0.12535701036362762
1,26,27,NaN
8,19,27,0.3573473751019223
2,25,27,0.7233129731764174
14,13,27,0.22517090749459037
17,10,27,NaN
3,24,27,0.4045890104150258
2,25,27,NaN
9,18,27,NaN
1,26,27,0.2918901956124787
2,25,27,0.8652322931034484
1,26,27,NaN
2,25,27,0.5008142702220697
1,26,27,NaN
3,24,27,0.13695747655435897
1,26,27,NaN
2,25,27,0.11646251271444097
1,26,27,NaN
2,25,27,0.4475557477195245
1,26,27,NaN
0,27,27,NaN
0,27,27,0.0330651826157408
0,27,27,0.003041593197448142
0,27,27,NaN
20,6,26,0.65074860603325
16,10,26,NaN
24,2,26,0.050481738195228915
15,11,26,0.8450772854630715
20,6,26,0.045392078781737476
19,7,26,0.48741053056587813
16,10,26,NaN
19,7,26,0.0026035209678680307
20,6,26,0.029743515115292912
21,5,26,0.2650451485906273
20,6,26,NaN
19,7,26,0.14499639323270927
22,4,26,NaN
20,6,26,0.15938727449707998
21,5,26,NaN
15,11,26,0.044663311131468195
18,8,26,0.0003224196696121124
20,6,26,0.15909487018185753
14,12,26,0.8652322931034484
17,9,26,0.5001788625516105
18,8,26,0.002174644490643963
18,8,26,NaN
7,19,26,NaN
20,6,26,0.053556438906752275
15,11,26,0.9916966421839661
17,9,26,0.8821315975070846
13,13,26,0.4155618969404342
7,19,26,0.24290906152647984
21,5,26,0.006213043085494918
12,14,26,0.04257645880163743
16,10,26,0.4011103777394731
19,7,26,0.4011103777394731
14,12,26,0.5634919570344632
20,6,26,3.779735637608945e-5
19,7,26,0.24290906152647984
19,7,26,NaN
20,6,26,2.478784535519989e-17
23,3,26,0.24290906152647984
21,5,26,0.48616170673809744
18,8,26,0.07360639730822023
20,6,26,0.07361819104140599
18,8,26,0.007349342594627595
21,5,26,0.9272124484159221
22,4,26,NaN
19,7,26,0.8006696868167401
17,9,26,0.07894869956235151
16,10,26,NaN
17,9,26,NaN
13,13,26,0.2040110683426588
16,10,26,0.5146238371947384
10,16,26,0.4235807573597861
15,11,26,7.308780366699397e-6
23,3,26,0.7178184494674927
16,10,26,0.29765274194386926
19,7,26,0.7423423413009405
15,11,26,0.794509296253075
22,4,26,0.9335053885363508
22,4,26,0.012911471956881861
21,5,26,0.9001259164326818
15,11,26,3.0554307691720334e-6
14,12,26,NaN
19,7,26,0.018904197233763253
19,7,26,8.228292097475468e-5
19,7,26,NaN
24,2,26,0.5417209770628222
17,9,26,0.13545705440676972
17,9,26,0.41471216893803126
18,8,26,0.9847610629786451
19,7,26,0.6193976025747082
18,8,26,0.9137791798943785
14,12,26,NaN
22,4,26,0.8768095693934921
22,4,26,0.5417209770628222
22,4,26,0.333896179050709
16,10,26,0.9001259164326818
18,8,26,0.011335119107957231
15,11,26,0.0630282359819421
18,8,26,1.0508404929788412e-8
10,16,26,0.39276872776093164
17,9,26,0.03831329598506057
17,9,26,0.11203766109263956
20,6,26,0.3171715342550248
19,7,26,0.8201813124259175
10,16,26,0.7433590367901758
16,10,26,0.023437746643316073
18,8,26,0.053556438906752275
19,7,26,NaN
18,8,26,0.023437746643316073
20,6,26,0.032853775051729074
21,5,26,7.572333286324715e-6
16,10,26,0.4475557477195245
21,5,26,0.8652322931034484
12,14,26,NaN
15,11,26,0.041203619612075186
21,5,26,0.5865196674031864
9,17,26,0.20620557735673217
17,9,26,0.5434852093696828
14,12,26,0.07366646274388336
21,5,26,0.15570578471132301
18,8,26,0.26441780022487305
18,8,26,0.631220773570296
16,10,26,0.08769458113067165
18,8,26,0.30746687701765646
12,14,26,0.011335119107957231
9,17,26,NaN
19,7,26,0.2168729128549409
22,4,26,0.11778302376262217
14,12,26,3.168796134326295e-6
21,5,26,0.2783692877527476
19,7,26,0.0002901954575048275
17,9,26,0.7423423413009405
13,13,26,0.5249343478849474
20,6,26,0.07249577491031718
19,7,26,0.0514116247393162
17,9,26,NaN
18,8,26,0.4973900242501405
22,4,26,0.00373077665895556
18,8,26,0.7092033041123709
21,5,26,NaN
20,6,26,0.713463701206634
20,6,26,0.027815970274405844
20,6,26,0.039596968836407606
17,9,26,NaN
12,14,26,0.08628117139458912
23,3,26,0.5865196674031864
13,13,26,0.8237080657963236
18,8,26,6.9186186974799505e-15
15,11,26,0.053556438906752275
18,8,26,0.66695978422913
3,23,26,NaN
15,11,26,NaN
20,6,26,0.7092033041123709
18,8,26,0.7249226455750492
18,8,26,0.057576555704222286
21,5,26,0.5748350675991525
21,5,26,1.972801281518251e-5
3,23,26,0.21635583976302866
15,11,26,0.007802659961797925
21,5,26,0.4011103777394731
23,3,26,0.6383627101284552
20,6,26,0.08131311481254204
19,7,26,0.18630579327883387
18,8,26,5.361943124159622e-6
18,8,26,0.49543559874771725
21,5,26,NaN
18,8,26,0.9916966421839661
16,10,26,0.46975620165292886
24,2,26,0.4011103777394731
21,5,26,0.14097417142082672
18,8,26,0.9394569650180941
16,10,26,0.20133438402746814
21,5,26,0.047986597027901486
22,4,26,0.8450772854630715
16,10,26,0.6127253479327994
16,10,26,NaN
15,11,26,0.7209529433044819
15,11,26,0.5177265138681221
21,5,26,0.7092033041123709
17,9,26,0.7092033041123709
12,14,26,NaN
15,11,26,0.7259839662559293
19,7,26,0.08646968736336935
9,17,26,0.04275100282977039
18,8,26,0.002174644490643963
24,2,26,0.8214664868478216
11,15,26,0.5341764375798196
15,11,26,0.6796560791431746
15,11,26,0.15938727449707998
14,12,26,NaN
16,10,26,0.9263616469895146
14,12,26,0.026202796250139316
13,13,26,0.0025709660283289135
17,9,26,0.3557510427918548
16,10,26,0.5098860991689168
14,12,26,0.06469856559870264
17,9,26,0.004986605440674977
23,3,26,0.2261972426072204
15,11,26,0.9272124484159221
16,10,26,0.30875951099148613
19,7,26,0.0007847081390560381
20,6,26,0.6416196102261398
22,4,26,0.019796251803769704
15,11,26,0.22768077963389738
21,5,26,0.9493033010224405
17,9,26,0.1330414355475077
20,6,26,0.21490642152129297
11,15,26,0.2261972426072204
11,15,26,0.004513431661852561
11,15,26,0.5597574634749806
13,13,26,0.4117334526826453
21,5,26,0.7906123531705567
13,13,26,0.5258888223999016
16,10,26,0.18835667984163076
18,8,26,0.028633814491345277
19,7,26,0.2018485504420397
1,25,26,0.9767012567429126
17,9,26,0.0001121780517075946
20,6,26,0.6402134210389252
20,6,26,0.5747790764397182
17,9,26,NaN
17,9,26,0.2547009091435298
20,6,26,NaN
20,6,26,NaN
20,6,26,1.7052832924860386e-11
4,22,26,NaN
14,12,26,0.6311217356662427
19,7,26,1.0884993187817725e-8
15,11,26,0.4573313295576279
19,7,26,9.572585001366842e-11
2,24,26,0.01071404654706393
20,6,26,0.011171103974574196
17,9,26,NaN
16,10,26,0.9137791798943785
23,3,26,0.012942208389845496
13,13,26,3.479428916142962e-6
17,9,26,NaN
17,9,26,0.0004925015255378425
20,6,26,0.4228654095459941
15,11,26,0.7726517314264018
2,24,26,NaN
23,3,26,NaN
19,7,26,0.504317522468818
13,13,26,0.00043730178776443324
18,8,26,0.8450772854630715
9,17,26,NaN
20,6,26,0.5417209770628222
20,6,26,0.023437746643316073
16,10,26,0.5865196674031864
18,8,26,0.6717661875924231
20,6,26,0.6717661875924231
19,7,26,0.9410894526161196
10,16,26,0.9663500458367166
2,24,26,NaN
16,10,26,0.5417209770628222
15,11,26,0.5975705188812735
17,9,26,0.18348414923983342
12,14,26,0.07645813402515615
4,22,26,NaN
13,13,26,0.027792358390621223
17,9,26,0.23429599943133422
15,11,26,0.45562059665726695
2,24,26,NaN
17,9,26,0.8901584396541352
20,6,26,0.5844085215984884
3,23,26,NaN
15,11,26,0.8076511550142321
14,12,26,0.4475557477195245
20,6,26,0.8652322931034484
21,5,26,0.2553991810298982
17,9,26,0.892330774293112
20,6,26,0.6208747285706957
22,4,26,NaN
20,6,26,NaN
17,9,26,0.011855378270770107
17,9,26,NaN
19,7,26,0.5672762994411423
15,11,26,1.6658721367168035e-5
6,20,26,NaN
12,14,26,0.4146689370945025
18,8,26,0.6229632524493385
16,10,26,0.1388258065641647
16,10,26,0.2144909145927689
18,8,26,0.6130613587822671
19,7,26,0.0630282359819421
15,11,26,NaN
16,10,26,0.024090378025731954
18,8,26,0.10587346422503567
8,18,26,NaN
13,13,26,0.5417209770628222
4,22,26,0.053556438906752275
16,10,26,6.029879957878873e-6
12,14,26,NaN
13,13,26,0.24290906152647984
21,5,26,0.631220773570296
21,5,26,0.00013479959585119906
15,11,26,NaN
9,17,26,0.0549559587055974
4,22,26,NaN
12,14,26,0.48945833991568644
10,16,26,0.03853259001795909
2,24,26,NaN
15,11,26,0.4380249088692764
17,9,26,0.15938727449707998
3,23,26,NaN
18,8,26,0.9466442089004734
20,6,26,0.466036010172326
6,20,26,0.02585720862927017
10,16,26,NaN
3,23,26,NaN
1,25,26,NaN
5,21,26,NaN
2,24,26,0.03727016092627887
6,20,26,NaN
1,25,26,NaN
1,25,26,NaN
3,23,26,NaN
1,25,26,0.023437746643316073
1,25,26,0.17356972116971547
1,25,26,0.8344459351668625
0,26,26,NaN
0,26,26,NaN
0,26,26,NaN
0,26,26,NaN
0,26,26,NaN
0,26,26,NaN
0,26,26,NaN
0,26,26,0.7726517314264018
14,11,25,0.3597588199111526
21,4,25,0.4011103777394731
20,5,25,0.00201941332582483
14,11,25,0.09002275477862863
16,9,25,0.5316103982565229
17,8,25,NaN
18,7,25,0.05626150211135384
19,6,25,0.770701651378518
17,8,25,0.30232085815527876
17,8,25,0.2811512339687065
15,10,25,NaN
17,8,25,0.31538291069709495
17,8,25,0.8827570506600473
17,8,25,8.946012690739512e-5
17,8,25,0.00010542442753056825
19,6,25,0.9137791798943785
4,21,25,NaN
18,7,25,0.08612589160650815
14,11,25,0.7921036530766452
11,14,25,0.4475557477195245
17,8,25,0.2213343375753353
19,6,25,0.517897412228219
19,6,25,NaN
18,7,25,0.3557510427918548
18,7,25,0.6717661875924231
20,5,25,0.8445454278572618
19,6,25,NaN
15,10,25,0.04633018640909105
11,14,25,0.5417209770628222
22,3,25,0.6632601562066045
20,5,25,0.7726517314264018
18,7,25,0.48011267015902315
11,14,25,0.08058320348053694
17,8,25,NaN
16,9,25,0.18493726411462888
25,0,25,0.07361819104140599
21,4,25,0.036437211115510015
13,12,25,NaN
16,9,25,9.335214482890061e-6
15,10,25,0.49543559874771725
20,5,25,0.41384389626361784
20,5,25,0.02495959558123372
10,15,25,3.987501814666101e-11
18,7,25,0.8145604431144849
15,10,25,NaN
17,8,25,0.555360331208653
14,11,25,0.17285819941780986
16,9,25,0.004498940875642851
17,8,25,NaN
14,11,25,0.6719063366162307
15,10,25,0.8209699124993294
16,9,25,0.26234060328431213
9,16,25,0.016656938369781698
19,6,25,NaN
13,12,25,0.8006586145440605
15,10,25,0.4475557477195245
24,1,25,0.34840616286343756
18,7,25,0.02787455723542097
17,8,25,0.0048802753390964435
19,6,25,0.607864011288183
13,12,25,0.8237080657963236
18,7,25,0.08612589160650815
18,7,25,0.17614887713027638
14,11,25,0.8447346253947797
17,8,25,0.0429681551594155
14,11,25,NaN
20,5,25,0.09979538928848457
16,9,25,0.22831526957749662
9,16,25,0.15938727449707998
19,6,25,0.1443917087308706
11,14,25,NaN
14,11,25,0.8827570506600473
20,5,25,0.15047480766254923
17,8,25,0.9916966421839661
20,5,25,0.49543559874771725
15,10,25,0.0023538845867990448
18,7,25,0.011952677060099746
20,5,25,NaN
14,11,25,NaN
11,14,25,0.7195910676048861
19,6,25,0.05383981284180085
19,6,25,1.0680171073347e-7
14,11,25,0.045666877836219325
17,8,25,0.005359478732288813
16,9,25,0.28048161633914653
19,6,25,0.33343912810810805
19,6,25,0.02592882703305463
17,8,25,0.053556438906752275
17,8,25,0.21520106992341587
20,5,25,1.1298248483646105e-5
20,5,25,0.5417209770628222
18,7,25,NaN
19,6,25,0.3557510427918548
19,6,25,0.8381544608128859
16,9,25,0.7092033041123709
16,9,25,0.1292221642705556
15,10,25,NaN
16,9,25,0.7605881376659679
16,9,25,0.8652322931034484
15,10,25,0.012911471956881861
20,5,25,0.004273956221899639
20,5,25,0.8207482473000494
3,22,25,NaN
12,13,25,0.08612589160650815
15,10,25,0.71798458654869
20,5,25,0.18581088894239095
17,8,25,0.0008832749155213968
18,7,25,0.1526082745878525
12,13,25,0.038792823693838574
14,11,25,0.10032275229784271
16,9,25,0.0051653647514528205
17,8,25,NaN
20,5,25,0.19370571780791485
17,8,25,0.19159711197536944
21,4,25,0.2281533911195878
24,1,25,NaN
15,10,25,0.5292233662686415
20,5,25,0.022172961353618702
17,8,25,0.6417181726202376
18,7,25,0.020679600025921452
14,11,25,0.3741567117715734
15,10,25,0.9404473988097115
18,7,25,0.13833345776724826
17,8,25,NaN
13,12,25,0.030785265217126705
16,9,25,0.38414567768367275
18,7,25,0.12842182279664288
18,7,25,0.004651856692892514
17,8,25,0.3047335085851245
19,6,25,0.5212339620985731
16,9,25,NaN
17,8,25,0.22903287736272304
19,6,25,0.8768095693934921
22,3,25,NaN
18,7,25,0.0009596969247253877
17,8,25,0.587593234946847
16,9,25,0.9001259164326818
13,12,25,0.08119594568483599
13,12,25,0.6897954437884392
15,10,25,0.2865890635944958
21,4,25,0.9001259164326818
19,6,25,0.631220773570296
18,7,25,0.546152762799012
16,9,25,NaN
15,10,25,0.028789474566875202
20,5,25,NaN
22,3,25,0.7195910676048861
17,8,25,0.3308133837524612
18,7,25,0.003097891153437657
22,3,25,0.5322995452242338
14,11,25,0.5865196674031864
20,5,25,NaN
15,10,25,NaN
17,8,25,0.0630282359819421
20,5,25,0.18348414923983342
17,8,25,0.5188237553174637
16,9,25,0.41537645198799034
14,11,25,NaN
15,10,25,0.17596879571570312
18,7,25,0.3615159950070883
21,4,25,0.00031926916412287134
19,6,25,0.15938727449707998
17,8,25,NaN
22,3,25,0.8541466298404491
20,5,25,1.6533968174712797e-5
13,12,25,0.08604706871663184
17,8,25,0.7423423413009405
19,6,25,0.6950686511737141
14,11,25,0.5057861640244646
16,9,25,0.8450772854630715
14,11,25,0.8218865568620628
20,5,25,0.5237310479321983
12,13,25,0.3901201530147684
20,5,25,0.4475557477195245
12,13,25,0.059993245207708976
15,10,25,0.15938727449707998
16,9,25,0.5192798580998162
16,9,25,0.3681379228476394
15,10,25,0.18484837237321236
13,12,25,0.2808478313902987
18,7,25,NaN
20,5,25,0.012200528311507908
10,15,25,0.8002212856606234
19,6,25,0.38951883007049515
15,10,25,NaN
22,3,25,0.39269305989092546
18,7,25,0.975646659991075
16,9,25,0.03535466446561791
12,13,25,0.07660947023318296
16,9,25,0.039485127388866476
13,12,25,6.519813886001363e-10
21,4,25,0.4475557477195245
19,6,25,1.531310075166757e-5
17,8,25,NaN
20,5,25,0.8786318778836533
18,7,25,0.0033606646249376183
16,9,25,0.5183374556419776
10,15,25,0.08264573974256474
15,10,25,0.11735031057960332
18,7,25,0.7423423413009405
15,10,25,NaN
16,9,25,NaN
15,10,25,0.18348414923983342
13,12,25,0.9137791798943785
15,10,25,NaN
4,21,25,NaN
15,10,25,0.3557510427918548
21,4,25,NaN
6,19,25,NaN
19,6,25,0.6368500392896812
11,14,25,0.10735616119256874
14,11,25,0.8450772854630715
13,12,25,0.8526058373300494
22,3,25,NaN
19,6,25,0.24290906152647984
18,7,25,0.46605968054994346
13,12,25,NaN
17,8,25,0.11735031057960332
17,8,25,0.2187885149467455
19,6,25,0.2783692877527476
18,7,25,0.004243052065979369
19,6,25,0.9986332396128299
23,2,25,0.8079308976000886
11,14,25,0.6079749113219112
17,8,25,0.4861660779914961
14,11,25,0.6717661875924231
18,7,25,0.5849600830838628
14,11,25,0.7092033041123709
4,21,25,0.3557510427918548
8,17,25,NaN
3,22,25,0.5633615655390873
15,10,25,0.13353499572554184
19,6,25,0.0012771181829222176
15,10,25,7.648967949265915e-5
18,7,25,0.3198449839834998
15,10,25,0.5638458657277224
13,12,25,0.49543559874771725
3,22,25,0.631220773570296
16,9,25,0.4475557477195245
14,11,25,NaN
17,8,25,0.11453156633326798
18,7,25,0.9628025134227487
13,12,25,0.11753531690194201
18,7,25,0.49543559874771725
19,6,25,0.019796251803769704
14,11,25,0.010667467035555909
17,8,25,0.4475557477195245
19,6,25,0.053556438906752275
19,6,25,0.25790502050296044
2,23,25,0.2637997927370085
12,13,25,0.4155618969404342
17,8,25,0.4011103777394731
20,5,25,0.9401946339374925
